SSID,Adr MAC (BSSID),Latitude,Longitude
CONGRES,58:97:BD:CD:93:E1,48.84523317162532,2.3574029791875897
eduroam,58:97:BD:CD:93:E2,48.84523317162532,2.3574029791875897
eduspot,58:97:BD:CD:93:E0,48.84523317162532,2.3574029791875897
iPhone de Fernando,AA:90:DA:E6:BE:D1,48.84523317162532,2.3574029791875897
Bouuuuuuu,06:D4:79:A1:47:00,48.84523317162532,2.3574029791875897
Hidden,58:D9:D5:41:50:48,48.84523317162532,2.3574029791875897
SCAI,58:97:BD:CD:93:E3,48.84523317162532,2.3574029791875897
ISCD,E8:65:D4:72:F9:7C,48.84523317162532,2.3574029791875897
Hidden,DA:47:32:5D:68:60,48.84523317162532,2.3574029791875897
SCAI,58:97:BD:80:CC:B3,48.84523317162532,2.3574029791875897
CONGRES,58:97:BD:80:CC:B1,48.84523317162532,2.3574029791875897
CONGRES,58:97:BD:CD:92:6E,48.84523317162532,2.3574029791875897
eduroam,58:97:BD:80:CC:B2,48.84523317162532,2.3574029791875897
eduspot,58:97:BD:CD:92:6F,48.84523317162532,2.3574029791875897
SCAI,58:97:BD:CD:92:6C,48.84523317162532,2.3574029791875897
eduspot,58:97:BD:80:CC:B0,48.84523317162532,2.3574029791875897
eduroam,58:97:BD:CD:92:6D,48.84523317162532,2.3574029791875897
Hidden,B0:6E:BF:66:91:B8,48.84523317162532,2.3574029791875897
scaiteam,58:D9:D5:41:50:42,48.84523317162532,2.3574029791875897
SCAI,58:97:BD:CD:9C:63,48.84523317162532,2.3574029791875897
CONGRES,58:97:BD:CD:93:EE,48.84523317162532,2.3574029791875897
eduspot,58:97:BD:CD:93:EF,48.84523317162532,2.3574029791875897
ARLO_VMB_9917332886,FC:9C:98:4F:40:16,48.84523317162532,2.3574029791875897
SCAI,58:97:BD:CD:93:EC,48.84523317162532,2.3574029791875897
eduroam,58:97:BD:CD:93:ED,48.84523317162532,2.3574029791875897
eduroam,58:97:BD:CD:9C:6D,48.84523317162532,2.3574029791875897
CONGRES,58:97:BD:CD:9C:6E,48.84523317162532,2.3574029791875897
eduspot,58:97:BD:CD:9C:6F,48.84523317162532,2.3574029791875897
SCAI,58:97:BD:CD:9C:6C,48.84523317162532,2.3574029791875897
ISCD,E8:65:D4:72:F9:74,48.84523317162532,2.3574029791875897
ISCD,E8:65:D4:72:F9:71,48.84523317162532,2.3574029791875897
scaiteam,58:D9:D5:41:50:32,48.84523317162532,2.3574029791875897
hzicnzhcle,96:6F:10:72:82:C9,48.84523317162532,2.3574029791875897
Hidden,58:D9:D5:41:50:30,48.84523317162532,2.3574029791875897
SCAI,58:97:BD:9C:B2:03,48.84523317162532,2.3574029791875897
ARDUINO_A6AE,AC:1F:09:0B:A6:AE,48.84523317162532,2.3574029791875897
salle_222_etu,B0:6E:BF:66:91:BC,48.84523317162532,2.3574029791875897
DIRECT-57-HP M428fdw LJ,86:69:93:F8:37:57,48.84523317162532,2.3574029791875897
CONGRES,58:97:BD:CD:92:61,48.84523317162532,2.3574029791875897
eduroam,58:97:BD:CD:92:62,48.84523317162532,2.3574029791875897
eduspot,58:97:BD:CD:92:60,48.84523317162532,2.3574029791875897
SCAI,58:97:BD:CD:94:83,48.84523317162532,2.3574029791875897
eduroam,58:97:BD:CD:94:82,48.84523317162532,2.3574029791875897
CONGRES,58:97:BD:CD:94:81,48.84523317162532,2.3574029791875897
ISCD,E8:65:D4:72:F9:79,48.84523317162532,2.3574029791875897
eduspot,58:97:BD:CD:94:80,48.84523317162532,2.3574029791875897
TP-Link_6861,D8:47:32:5C:68:60,48.84523317162532,2.3574029791875897
CONGRES,58:97:BD:80:CC:BE,48.84523317162532,2.3574029791875897
TP-Link_6861,D8:47:32:5C:68:61,48.84523317162532,2.3574029791875897
eduspot,58:97:BD:80:CC:BF,48.84523317162532,2.3574029791875897
SCAI,58:97:BD:80:CC:BC,48.84523317162532,2.3574029791875897
Galaxy S23 FE 13E4,EE:CB:88:1C:B0:CE,48.84523317162532,2.3574029791875897
eduroam,58:97:BD:80:CC:BD,48.84523317162532,2.3574029791875897
eduspot,58:97:BD:9C:B2:00,48.84523317162532,2.3574029791875897
SCAI,58:97:BD:CD:92:63,48.84523317162532,2.3574029791875897
eduroam,58:97:BD:9C:B2:02,48.84523317162532,2.3574029791875897
fablabstaff,08:5A:11:28:8A:10,48.845239054774,2.3574185775540624
scaiteam,58:D9:D5:41:50:92,48.845239054774,2.3574185775540624
Hidden,B0:6E:BF:66:61:08,48.845239054774,2.3574185775540624
CONGRES,58:97:BD:9C:B2:01,48.845239054774,2.3574185775540624
iPhone de Fernando,AA:90:DA:E6:BE:D1,48.84521093910018,2.357371153099638
scaiteam,58:D9:D5:41:50:62,48.84521093910018,2.357371153099638
fablab,08:5A:11:28:8A:11,48.84521417820921,2.357372563068655
fablab-bad,08:5A:11:28:8A:14,48.84521417820921,2.357372563068655
TP-Link_6861,D8:47:32:5C:68:61,48.84521417820921,2.357372563068655
eduspot,58:97:BD:CD:93:EF,48.84521417820921,2.357372563068655
eduroam,58:97:BD:CD:93:ED,48.84521417820921,2.357372563068655
ISCD,E8:65:D4:72:F9:69,48.84522014684249,2.3573752950607565
Hidden,B0:6E:BF:66:91:BD,48.84522014684249,2.3573752950607565
CONGRES,58:97:BD:80:CC:BE,48.84522014684249,2.3573752950607565
NTGRBH_941865E691AF,94:18:65:E6:91:B0,48.84522366853509,2.3573729484281483
scaiteam,58:D9:D5:41:50:32,48.84522420194165,2.357374764477358
fablab,08:5A:11:28:8A:21,48.84522420194165,2.357374764477358
eduroam,58:97:BD:CD:92:62,48.84522420194165,2.357374764477358
Hidden,58:D9:D5:41:50:60,48.84522420194165,2.357374764477358
eduroam,58:97:BD:BB:FE:C2,48.84522424423696,2.3573748866942554
fablabo,08:5A:11:28:8A:12,48.84522424423696,2.3573748866942554
iPhone de Fernando,AA:90:DA:E6:BE:D1,48.845224659828176,2.357375048214505
fablab-iot,08:5A:11:28:8A:13,48.84522479819438,2.3573751463101646
scaiteam,58:D9:D5:41:50:62,48.84522479819438,2.3573751463101646
TP-Link_6861,D8:47:32:5C:68:60,48.84522479819438,2.3573751463101646
eduspot,58:97:BD:80:CC:B0,48.84522520065629,2.3573750363659687
eduroam,58:97:BD:CD:9C:62,48.84522565325961,2.3573749876777748
SCAI,58:97:BD:CD:93:EC,48.84522565325961,2.3573749876777748
CONGRES,58:97:BD:CD:93:EE,48.845225820082085,2.3573750040771744
DIRECT-57-HP M428fdw LJ,86:69:93:F8:37:57,48.845225820082085,2.3573750040771744
hzicnzhcle,96:6F:10:72:82:C9,48.84522588549193,2.3573750871477825
scaiteam,58:D9:D5:41:50:92,48.84522588549193,2.3573750871477825
eduspot,58:97:BD:CD:93:E0,48.84522644556044,2.357375675834553
iPhone de Fernando,AA:90:DA:E6:BE:D1,48.84522644556044,2.357375675834553
fablabstaff,08:5A:11:28:8A:20,48.84522644556044,2.357375675834553
SCAI,58:97:BD:80:CC:B3,48.84522644556044,2.357375675834553
fablabo,08:5A:11:28:8A:22,48.84522644556044,2.357375675834553
CONGRES,58:97:BD:80:CC:B1,48.84522644556044,2.357375675834553
fablab-bad,08:5A:11:28:8A:24,48.84522644556044,2.357375675834553
eduroam,58:97:BD:80:CC:B2,48.84522644556044,2.357375675834553
eduspot,58:97:BD:CD:92:6F,48.84522644556044,2.357375675834553
CONGRES,58:97:BD:BB:FE:C1,48.84522644556044,2.357375675834553
ISCD,E8:65:D4:72:F9:71,48.84522644556044,2.357375675834553
eduspot,58:97:BD:CD:92:60,48.84522644556044,2.357375675834553
SCAI,70:DF:2F:9E:25:C3,48.84522644556044,2.357375675834553
eduroam,70:DF:2F:9E:25:C2,48.84522644556044,2.357375675834553
CONGRES,70:DF:2F:9E:25:C1,48.84522644556044,2.357375675834553
eduspot,70:DF:2F:9E:25:C0,48.84522644556044,2.357375675834553
Hidden,58:D9:D5:41:50:60,48.84522644556044,2.357375675834553
eduroam,58:97:BD:80:CC:BD,48.84522644556044,2.357375675834553
SCAI,58:97:BD:CD:92:63,48.84522644556044,2.357375675834553
CONGRES,58:97:BD:CD:93:E1,48.845226800484944,2.357376693392477
eduroam,58:97:BD:CD:93:E2,48.845226800484944,2.357376693392477
eduspot,58:97:BD:CD:93:E0,48.845226800484944,2.357376693392477
SCAI,58:97:BD:CD:93:E3,48.845226800484944,2.357376693392477
SCAI,58:97:BD:80:CC:B3,48.845226800484944,2.357376693392477
CONGRES,58:97:BD:80:CC:B1,48.845226800484944,2.357376693392477
fablab-iot,08:5A:11:28:8A:23,48.845226800484944,2.357376693392477
eduroam,58:97:BD:80:CC:B2,48.845226800484944,2.357376693392477
eduspot,58:97:BD:80:CC:B0,48.845226800484944,2.357376693392477
scaiteam,58:D9:D5:41:50:42,48.845226800484944,2.357376693392477
eduspot,58:97:BD:CD:9C:60,48.845226800484944,2.357376693392477
CONGRES,58:97:BD:CD:9C:61,48.845226800484944,2.357376693392477
eduspot,58:97:BD:D0:96:60,48.845226800484944,2.357376693392477
eduroam,58:97:BD:D0:96:62,48.845226800484944,2.357376693392477
ARLO_VMB_9917332886,FC:9C:98:4F:40:16,48.845226800484944,2.357376693392477
eduspot,58:97:BD:BB:FE:C0,48.845226800484944,2.357376693392477
ISCD,E8:65:D4:72:F9:74,48.845226800484944,2.357376693392477
scaiteam,58:D9:D5:41:50:32,48.845226800484944,2.357376693392477
CONGRES,58:97:BD:CD:92:61,48.845226800484944,2.357376693392477
eduspot,58:97:BD:CD:92:60,48.845226800484944,2.357376693392477
SCAI,58:97:BD:CD:94:83,48.845226800484944,2.357376693392477
CONGRES,58:97:BD:CD:94:81,48.845226800484944,2.357376693392477
SCAI,70:DF:2F:9E:25:C3,48.845226800484944,2.357376693392477
eduroam,70:DF:2F:9E:25:C2,48.845226800484944,2.357376693392477
CONGRES,70:DF:2F:9E:25:C1,48.845226800484944,2.357376693392477
eduspot,70:DF:2F:9E:25:C0,48.845226800484944,2.357376693392477
CONGRES,58:97:BD:CD:93:E1,48.845226800484944,2.357376693392477
eduroam,58:97:BD:CD:93:E2,48.845226800484944,2.357376693392477
eduspot,58:97:BD:CD:93:E0,48.845226800484944,2.357376693392477
SCAI,58:97:BD:CD:93:E3,48.845226800484944,2.357376693392477
SCAI,58:97:BD:80:CC:B3,48.845226800484944,2.357376693392477
CONGRES,58:97:BD:80:CC:B1,48.845226800484944,2.357376693392477
CONGRES,58:97:BD:CD:92:6E,48.845226800484944,2.357376693392477
eduroam,58:97:BD:80:CC:B2,48.845226800484944,2.357376693392477
SCAI,58:97:BD:CD:92:6C,48.845226800484944,2.357376693392477
eduspot,58:97:BD:80:CC:B0,48.845226800484944,2.357376693392477
eduroam,58:97:BD:CD:92:6D,48.845226800484944,2.357376693392477
scaiteam,58:D9:D5:41:50:42,48.845226800484944,2.357376693392477
SCAI,58:97:BD:D0:96:63,48.845226800484944,2.357376693392477
CONGRES,58:97:BD:CD:93:EE,48.845226800484944,2.357376693392477
eduspot,58:97:BD:CD:93:EF,48.845226800484944,2.357376693392477
eduspot,58:97:BD:BB:FE:CF,48.845226800484944,2.357376693392477
SCAI,58:97:BD:CD:93:EC,48.845226800484944,2.357376693392477
SCAI,58:97:BD:BB:FE:CC,48.845226800484944,2.357376693392477
eduroam,58:97:BD:CD:93:ED,48.845226800484944,2.357376693392477
eduroam,58:97:BD:CD:9C:6D,48.845226800484944,2.357376693392477
CONGRES,58:97:BD:CD:9C:6E,48.845226800484944,2.357376693392477
eduspot,58:97:BD:CD:9C:6F,48.845226800484944,2.357376693392477
SCAI,58:97:BD:CD:9C:6C,48.845226800484944,2.357376693392477
scaiteam,58:D9:D5:41:50:32,48.845226800484944,2.357376693392477
Hidden,58:D9:D5:41:50:30,48.845226800484944,2.357376693392477
salle_222_etu,B0:6E:BF:66:91:BC,48.845226800484944,2.357376693392477
ISCD,E8:65:D4:72:F9:79,48.845226800484944,2.357376693392477
CONGRES,58:97:BD:80:CC:BE,48.845226800484944,2.357376693392477
eduspot,58:97:BD:80:CC:BF,48.845226800484944,2.357376693392477
SCAI,58:97:BD:80:CC:BC,48.845226800484944,2.357376693392477
eduroam,58:97:BD:80:CC:BD,48.845226800484944,2.357376693392477
Hidden,B0:6E:BF:66:61:08,48.845226800484944,2.357376693392477
Galaxy S23 FE 13E4,EE:CB:88:1C:B0:CE,48.84522917134933,2.3573734306373253
Hidden,DA:47:32:6C:68:61,48.84522892081602,2.357372119405144
iPhone Jyjy,F2:C2:83:37:4F:DF,48.84522892081602,2.357372119405144
eduspot,58:97:BD:07:D6:61,48.84522892081602,2.357372119405144
CONGRES,58:97:BD:07:D6:62,48.84522892081602,2.357372119405144
eduroam,58:97:BD:07:D6:64,48.84522892081602,2.357372119405144
PPIAdmin,04:D9:F5:74:E0:B0,48.84522892081602,2.357372119405144
eduroam,58:97:BD:D0:96:6D,48.84522892081602,2.357372119405144
CONGRES,58:97:BD:D0:96:61,48.84522892081602,2.357372119405144
eduroam,58:97:BD:CD:9C:62,48.84522892081602,2.357372119405144
SCAI,58:97:BD:CD:9C:63,48.84522892081602,2.357372119405144
eduspot,E4:AA:5D:E9:D4:00,48.84522734647396,2.357368355410893
SCAI,58:97:BD:BB:FE:C3,48.84522734647396,2.357368355410893
eduspot,58:97:BD:07:D6:61,48.84522734647396,2.357368355410893
Hidden,B0:6E:BF:66:61:0C,48.84522734647396,2.357368355410893
CONGRES,58:97:BD:07:D6:62,48.84522734647396,2.357368355410893
PPIAdmin,04:D9:F5:74:E0:B4,48.84522734647396,2.357368355410893
eduroam,58:97:BD:07:D6:64,48.84522734647396,2.357368355410893
SCAI,58:97:BD:D0:96:6C,48.84522734647396,2.357368355410893
CONGRES,58:97:BD:D0:96:6E,48.84522734647396,2.357368355410893
eduroam,58:97:BD:D0:96:6D,48.84522734647396,2.357368355410893
eduspot,58:97:BD:D0:96:6F,48.84522734647396,2.357368355410893
eduspot,58:97:BD:D0:96:60,48.84522734647396,2.357368355410893
eduroam,58:97:BD:D0:96:62,48.84522734647396,2.357368355410893
Hidden,B0:6E:BF:66:61:08,48.84522734647396,2.357368355410893
eduspot,70:DF:2F:9E:25:CF,48.845226792004105,2.357364138966148
CONGRES,70:DF:2F:9E:25:CE,48.845226792004105,2.357364138966148
eduroam,70:DF:2F:9E:25:CD,48.845226792004105,2.357364138966148
SCAI,70:DF:2F:9E:25:CC,48.845226792004105,2.357364138966148
PPIAdmin,04:D9:F5:74:E0:B4,48.845226792004105,2.357364138966148
CONGRES,58:97:BD:D7:A6:61,48.845226792004105,2.357364138966148
eduroam,58:97:BD:D7:A6:62,48.845226792004105,2.357364138966148
SCAI,58:97:BD:D7:A6:63,48.845226792004105,2.357364138966148
eduspot,58:97:BD:D7:A6:60,48.845226792004105,2.357364138966148
SCAI,E4:AA:5D:E2:A2:03,48.845226792004105,2.357364138966148
eduspot,E4:AA:5D:E2:A2:00,48.845226792004105,2.357364138966148
CONGRES,E4:AA:5D:E2:A2:01,48.845226792004105,2.357364138966148
SCAI,58:97:BD:D0:96:63,48.845226792004105,2.357364138966148
CONGRES,E4:AA:5D:E9:D4:01,48.845226792004105,2.357364138966148
eduspot,E4:AA:5D:E9:D4:00,48.845226792004105,2.357364138966148
SCAI,E4:AA:5D:E9:D4:03,48.845226792004105,2.357364138966148
eduroam,E4:AA:5D:E9:D4:02,48.845226792004105,2.357364138966148
💬,EE:2C:3F:87:31:28,48.845226792004105,2.357364138966148
eduroam,58:97:BD:07:D6:6B,48.845226792004105,2.357364138966148
eduspot,58:97:BD:07:D6:6E,48.845226792004105,2.357364138966148
CONGRES,58:97:BD:07:D6:6D,48.845226792004105,2.357364138966148
SCAI,E4:AA:5D:DE:DC:C3,48.845226792004105,2.357364138966148
eduroam,E4:AA:5D:DE:DC:C2,48.845226792004105,2.357364138966148
CONGRES,E4:AA:5D:DE:DC:C1,48.845226792004105,2.357364138966148
eduspot,E4:AA:5D:DE:DC:C0,48.845226792004105,2.357364138966148
eduroam,70:DF:2F:9E:25:C2,48.845226792004105,2.357364138966148
CONGRES,70:DF:2F:9E:25:C1,48.845226792004105,2.357364138966148
S24 de Anthony,42:FF:34:70:92:E6,48.84522010610994,2.357338314559432
ISCD,E8:65:D4:72:F9:7C,48.84522010610994,2.357338314559432
eduroam,E4:AA:5D:E2:A2:02,48.84522010610994,2.357338314559432
CONGRES,E4:AA:5D:DE:D3:31,48.84522010610994,2.357338314559432
eduspot,58:97:BD:07:D6:61,48.84522010610994,2.357338314559432
eduroam,E4:AA:5D:E2:A1:02,48.84522010610994,2.357338314559432
eduroam,58:97:BD:07:D6:64,48.84522010610994,2.357338314559432
SCAI,E4:AA:5D:DE:DC:C3,48.84522010610994,2.357338314559432
eduroam,E4:AA:5D:DE:DC:C2,48.84522010610994,2.357338314559432
eduspot,E4:AA:5D:DE:DC:C0,48.84522010610994,2.357338314559432
SCAI,E4:AA:5D:E9:D4:0C,48.84522010610994,2.357338314559432
CONGRES,E4:AA:5D:E9:D4:0E,48.84522010610994,2.357338314559432
eduroam,E4:AA:5D:E9:D4:0D,48.84522010610994,2.357338314559432
eduspot,E4:AA:5D:E9:D4:0F,48.84522010610994,2.357338314559432
eduroam,00:F6:63:C7:2A:74,48.84521486345317,2.357319823209739
Hidden,58:D9:D5:41:50:90,48.84521486345317,2.357319823209739
AndroidAP3004,36:95:6A:7B:B2:84,48.84521486345317,2.357319823209739
SCAI,E4:AA:5D:E2:A2:03,48.84521486345317,2.357319823209739
CONGRES,E4:AA:5D:E2:A2:01,48.84521486345317,2.357319823209739
eduroam,E4:AA:5D:DE:D3:32,48.84521486345317,2.357319823209739
SCAI,E4:AA:5D:DE:DC:C3,48.84521486345317,2.357319823209739
PPIAdmin,04:D9:F5:74:E0:B0,48.84521486345317,2.357319823209739
CONGRES,E4:AA:5D:DE:DC:C1,48.84521486345317,2.357319823209739
SCAI,E4:AA:5D:E9:D4:0C,48.84521486345317,2.357319823209739
CONGRES,E4:AA:5D:E9:D4:0E,48.84521486345317,2.357319823209739
eduspot,E4:AA:5D:E9:D4:0F,48.84521486345317,2.357319823209739
Hidden,E8:65:D4:72:F9:6C,48.84521486345317,2.357319823209739
eduroam,E4:AA:5D:E2:A1:0D,48.8452249846591,2.357353275423036
SCAI,E4:AA:5D:E2:A1:0C,48.8452249846591,2.357353275423036
eduspot,E4:AA:5D:E2:A1:0F,48.8452249846591,2.357353275423036
CONGRES,E4:AA:5D:E2:A1:0E,48.8452249846591,2.357353275423036
eduroam,E4:AA:5D:DE:D3:3D,48.8452249846591,2.357353275423036
SCAI,E4:AA:5D:DE:D3:3C,48.8452249846591,2.357353275423036
eduspot,00:F6:63:C7:2A:71,48.8452249846591,2.357353275423036
CONGRES,00:F6:63:C7:2A:72,48.8452249846591,2.357353275423036
eduroam,00:F6:63:C7:2A:74,48.8452249846591,2.357353275423036
eduroam,E4:AA:5D:DE:DC:CD,48.8452249846591,2.357353275423036
SCAI,E4:AA:5D:DE:DC:CC,48.8452249846591,2.357353275423036
SCAI,58:97:BD:D7:A6:6C,48.8452249846591,2.357353275423036
eduroam,58:97:BD:D7:A6:6D,48.8452249846591,2.357353275423036
eduspot,E4:AA:5D:DE:DC:CF,48.8452249846591,2.357353275423036
CONGRES,E4:AA:5D:DE:DC:CE,48.8452249846591,2.357353275423036
CONGRES,58:97:BD:D7:A6:61,48.8452249846591,2.357353275423036
eduroam,58:97:BD:D7:A6:62,48.8452249846591,2.357353275423036
SCAI,58:97:BD:D7:A6:63,48.8452249846591,2.357353275423036
eduspot,58:97:BD:D7:A6:60,48.8452249846591,2.357353275423036
eduroam,E4:AA:5D:E2:A2:02,48.8452249846591,2.357353275423036
SCAI,E4:AA:5D:E2:A2:03,48.8452249846591,2.357353275423036
eduspot,E4:AA:5D:E2:A2:00,48.8452249846591,2.357353275423036
eduspot,E4:AA:5D:DE:D3:30,48.8452249846591,2.357353275423036
IPGP-Etudiant,18:64:72:05:D9:23,48.8452249846591,2.357353275423036
CONGRES,E4:AA:5D:E9:D4:01,48.8452249846591,2.357353275423036
eduspot,E4:AA:5D:E9:D4:00,48.8452249846591,2.357353275423036
SCAI,E4:AA:5D:E9:D4:03,48.8452249846591,2.357353275423036
eduroam,E4:AA:5D:E9:D4:02,48.8452249846591,2.357353275423036
💬,EE:2C:3F:87:31:28,48.8452249846591,2.357353275423036
CONGRES,58:97:BD:07:D6:62,48.8452249846591,2.357353275423036
SCAI,E4:AA:5D:E2:A2:0C,48.8452249846591,2.357353275423036
CONGRES,58:97:BD:D7:A6:6E,48.8452249846591,2.357353275423036
eduspot,E4:AA:5D:E2:A2:0F,48.8452249846591,2.357353275423036
eduspot,58:97:BD:D7:A6:6F,48.8452249846591,2.357353275423036
eduroam,E4:AA:5D:E2:A2:0D,48.8452249846591,2.357353275423036
CONGRES,E4:AA:5D:E2:A2:0E,48.8452249846591,2.357353275423036
eduroam,E4:AA:5D:DE:DC:C2,48.8452249846591,2.357353275423036
SCAI,E4:AA:5D:E9:D4:0C,48.8452249846591,2.357353275423036
CONGRES,E4:AA:5D:E9:D4:0E,48.8452249846591,2.357353275423036
eduroam,E4:AA:5D:E9:D4:0D,48.8452249846591,2.357353275423036
eduspot,E4:AA:5D:E9:D4:0F,48.8452249846591,2.357353275423036
eduspot,70:DF:2F:9E:25:C0,48.8452249846591,2.357353275423036
eduroam,E4:AA:5D:E2:A1:0D,48.84522402513612,2.357350055842455
SCAI,E4:AA:5D:E2:A1:0C,48.84522402513612,2.357350055842455
eduspot,E4:AA:5D:E2:A1:0F,48.84522402513612,2.357350055842455
CONGRES,E4:AA:5D:E2:A1:0E,48.84522402513612,2.357350055842455
eduspot,00:F6:63:C7:2A:71,48.84522402513612,2.357350055842455
eduroam,00:F6:63:C7:2A:74,48.84522402513612,2.357350055842455
eduroam,E4:AA:5D:DE:DC:CD,48.84522402513612,2.357350055842455
SCAI,E4:AA:5D:DE:DC:CC,48.84522402513612,2.357350055842455
SCAI,58:97:BD:D7:A6:6C,48.84522402513612,2.357350055842455
eduroam,58:97:BD:D7:A6:6D,48.84522402513612,2.357350055842455
fablab-bad,08:5A:11:28:8A:1C,48.84522402513612,2.357350055842455
AndroidAP3004,36:95:6A:7B:B2:84,48.84522402513612,2.357350055842455
eduspot,E4:AA:5D:DE:DC:CF,48.84522402513612,2.357350055842455
CONGRES,E4:AA:5D:DE:DC:CE,48.84522402513612,2.357350055842455
CONGRES,58:97:BD:D7:A6:61,48.84522402513612,2.357350055842455
eduspot,D8:C7:C8:A8:BC:2A,48.84522402513612,2.357350055842455
eduroam,58:97:BD:D7:A6:62,48.84522402513612,2.357350055842455
ISIR,E8:65:D4:72:AC:61,48.84522402513612,2.357350055842455
SCAI,58:97:BD:D7:A6:63,48.84522402513612,2.357350055842455
eduspot,58:97:BD:D7:A6:60,48.84522402513612,2.357350055842455
eduroam,E4:AA:5D:E2:A2:02,48.84522402513612,2.357350055842455
SCAI,E4:AA:5D:E2:A2:03,48.84522402513612,2.357350055842455
ISIR,E8:65:D4:72:AC:69,48.84522402513612,2.357350055842455
eduspot,E4:AA:5D:E2:A2:00,48.84522402513612,2.357350055842455
fablabstaff,08:5A:11:28:8A:18,48.84522402513612,2.357350055842455
CONGRES,E4:AA:5D:E2:A2:01,48.84522402513612,2.357350055842455
eduspot,00:F6:63:DD:3C:FE,48.84522402513612,2.357350055842455
eduroam,D8:C7:C8:A8:BC:29,48.84522402513612,2.357350055842455
eduspot,E4:AA:5D:AC:41:20,48.84522402513612,2.357350055842455
WIFI-Paris2,D8:C7:C8:A8:BC:28,48.84522402513612,2.357350055842455
CONGRES,00:F6:63:DD:3D:C2,48.84522402513612,2.357350055842455
eduspot,00:F6:63:DD:3D:C1,48.84522402513612,2.357350055842455
💬,EE:2C:3F:87:31:28,48.84522402513612,2.357350055842455
Hidden,E8:65:D4:72:A0:E4,48.84522402513612,2.357350055842455
SCAI,E4:AA:5D:E2:A2:0C,48.84522402513612,2.357350055842455
CONGRES,58:97:BD:D7:A6:6E,48.84522402513612,2.357350055842455
eduspot,E4:AA:5D:E2:A2:0F,48.84522402513612,2.357350055842455
eduspot,58:97:BD:D7:A6:6F,48.84522402513612,2.357350055842455
eduroam,E4:AA:5D:E2:A2:0D,48.84522402513612,2.357350055842455
CONGRES,E4:AA:5D:E2:A2:0E,48.84522402513612,2.357350055842455
SCAI,E4:AA:5D:DE:DC:C3,48.84522402513612,2.357350055842455
eduroam,E4:AA:5D:DE:DC:C2,48.84522402513612,2.357350055842455
CONGRES,E4:AA:5D:DE:DC:C1,48.84522402513612,2.357350055842455
eduspot,E4:AA:5D:DE:DC:C0,48.84522402513612,2.357350055842455
eduroam,D8:C7:C8:A8:BC:21,48.84522402513612,2.357350055842455
WIFI-Paris2,D8:C7:C8:A8:BC:20,48.84522402513612,2.357350055842455
fablab-bad,08:5A:11:28:8A:2C,48.84522402513612,2.357350055842455
eduroam,E4:AA:5D:AC:41:22,48.84522402513612,2.357350055842455
SCAI,E4:AA:5D:AC:41:23,48.84522402513612,2.357350055842455
eduroam,E4:AA:5D:DE:D3:3D,48.84522402513612,2.357350055842455
eduroam,D8:C7:C8:A8:B8:71,48.84522402513612,2.357350055842455
SCAI,E4:AA:5D:DE:D3:3C,48.84522402513612,2.357350055842455
eduspot,D8:C7:C8:A8:B8:72,48.84522402513612,2.357350055842455
WiFi-MNHN,48:2F:6B:A7:89:B3,48.84522402513612,2.357350055842455
ISIR,E8:65:D4:72:A0:D1,48.84522402513612,2.357350055842455
ISIR,E8:65:D4:72:A0:D9,48.84522402513612,2.357350055842455
eduroam,E4:AA:5D:DE:D3:32,48.84522402513612,2.357350055842455
CONGRES,E4:AA:5D:DE:D3:31,48.84522402513612,2.357350055842455
IPGP-Guests,18:64:72:05:D9:20,48.84522402513612,2.357350055842455
SCAI,E4:AA:5D:DE:D3:33,48.84522402513612,2.357350055842455
eduroam,E4:AA:5D:E9:D4:02,48.84522402513612,2.357350055842455
HUAWEI-B525-9027,D8:9B:3B:DD:90:27,48.84522402513612,2.357350055842455
eduspot,E4:AA:5D:E2:A1:00,48.84522402513612,2.357350055842455
eduroam,E4:AA:5D:E2:A1:02,48.84522402513612,2.357350055842455
CONGRES,E4:AA:5D:E2:A1:01,48.84522402513612,2.357350055842455
SCAI,E4:AA:5D:E2:A1:03,48.84522402513612,2.357350055842455
HUAWEI-B525-5G-9027,D8:9B:3B:DD:90:29,48.84522402513612,2.357350055842455
eduroam,00:F6:63:C7:2A:7B,48.84522402513612,2.357350055842455
CONGRES,00:F6:63:C7:2A:7D,48.84522402513612,2.357350055842455
eduroam,58:97:BD:07:D6:6B,48.84522402513612,2.357350055842455
eduspot,58:97:BD:07:D6:6E,48.84522402513612,2.357350055842455
CONGRES,58:97:BD:07:D6:6D,48.84522402513612,2.357350055842455
eduspot,E4:AA:5D:DE:D3:3F,48.84522402513612,2.357350055842455
CONGRES,E4:AA:5D:DE:D3:3E,48.84522402513612,2.357350055842455
SCAI,E4:AA:5D:E9:D4:0C,48.84522402513612,2.357350055842455
CONGRES,E4:AA:5D:E9:D4:0E,48.84522402513612,2.357350055842455
eduroam,E4:AA:5D:E9:D4:0D,48.84522402513612,2.357350055842455
eduspot,E4:AA:5D:E9:D4:0F,48.84522402513612,2.357350055842455
eduroam,D8:C7:C8:24:D1:89,48.84522333615701,2.357347154186299
WIFI-Paris2,D8:C7:C8:24:D1:88,48.84522333615701,2.357347154186299
fablab,08:5A:11:28:8A:19,48.84522333615701,2.357347154186299
eduspot,00:F6:63:AC:D6:3E,48.84522333615701,2.357347154186299
CONGRES,00:F6:63:DD:3C:FD,48.84522333615701,2.357347154186299
eduroam,00:F6:63:DD:3D:C4,48.84522333615701,2.357347154186299
